sector,urban,admin,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
services,rural,Birkelane,344967,398442,271260,519562,354951,304959,211998,451575,279930,286091,299455,244720,220661,234792,308487,460135,460046,475678,344784,361534,342176,336500,272983,340649,255130,231744,261502,299557,325213,184519,300786,255833,371104,413161,317518,347971,287336,322580,314108,369230,403214,406125,358848,536504,326545,343506,416274,402855,392010,586035,579939,460911,259515,218306,375641,272443,331558,294588,356294,311911,178961,322403,374334,353616,281896,361552,322394,306375,245891,364667,458579,252643,371441,109781,363933,470306,442510,244044,315350,351779,320330,255146,362106,402700,478497,342491,189986,495188,266197,511849,313292,241637,461736,292452,256042,446965,372146,325764,268252,371759
services,rural,Bounkiling,319502,326862,353859,415987,352595,300422,326182,299619,257897,414718,348716,247208,272170,307347,276500,362249,368222,332792,305662,339026,364424,537317,332312,292513,350143,521978,262711,390810,438091,361176,339612,323619,422482,329821,417889,303704,316208,352299,318998,357038,368827,236842,309612,282455,260934,319073,353491,450151,254085,260155,519790,272582,368003,366690,345924,352684,471403,409917,352699,273953,343740,422873,312110,361354,354075,409455,258203,368330,345036,351438,342592,176347,337441,340977,348992,454586,513981,532502,355494,311394,337132,618530,308411,355714,299134,267238,457420,327834,368486,337286,372392,312134,343867,260832,302232,312173,341554,375688,222524,477603
services,rural,Dagana,291525,255674,292320,352082,400810,235510,269004,319732,242124,332394,284527,371048,285800,368669,276493,299580,246550,265633,207362,274942,401023,220190,303087,228495,325465,320057,306276,187225,254102,263349,306174,187740,283609,244376,322318,234735,290980,262492,316885,208110,196272,313134,263594,310124,295477,263906,227389,339017,301426,331497,238193,363524,301248,362827,332258,262934,330202,222350,387553,363232,248386,245077,261649,372310,292352,367976,271747,315371,257420,341807,279079,198903,326957,392490,199275,215172,247018,308183,310500,289009,232245,279613,290869,246008,326082,212033,217773,263845,234589,271272,363777,255950,241295,253353,246264,395135,386083,308714,269175,289246
services,rural,Diourbel,251638,235862,219954,175938,145716,201963,219866,198934,373592,233800,279341,246834,297955,145417,253335,270681,202983,162279,199454,249238,204016,186697,228295,228602,184350,225679,187306,240331,197590,216552,206654,250744,345866,202726,226545,186986,207984,248668,282852,231926,254023,228975,192863,172424,168600,356470,217451,232003,210300,187963,203712,178681,176786,193131,331984,310920,267624,142353,232701,297927,251539,168507,198890,227780,271513,235184,259256,222250,138096,139012,208944,175481,233088,230303,238582,208795,265034,243540,231963,244815,246612,230317,182399,175878,199989,211759,301631,239050,237927,219770,243371,197624,192769,182896,308170,223455,263895,238093,177629,180353
services,rural,Fatick,285332,235186,341833,257703,328423,200806,275670,286585,290082,199661,229756,298351,187307,216860,222873,265394,214374,197799,273696,221590,234483,181958,271513,236423,152555,191831,255055,163754,258436,299864,173813,248742,202433,262435,306913,256383,232965,230385,276449,261154,318080,235865,228246,224610,328690,297540,235276,286717,219224,209354,226076,285297,236734,244591,233834,227583,196127,229425,230715,309469,213131,204510,268486,278135,223560,271229,221714,227505,175217,257522,202918,351690,219353,217580,233260,298592,185887,215378,201161,307105,268456,269695,236859,232914,243040,164190,230767,241019,218508,199358,292088,251144,241889,213566,225161,234279,206004,221292,271846,252104
services,rural,Foundiougne,303424,322266,301664,319621,383686,320560,345930,321363,229206,366456,367969,483345,400652,428403,305555,250531,364716,312987,282426,354541,358152,310170,329082,288717,222032,238547,307824,323725,251651,299438,337079,333782,338558,318188,352181,270374,257375,366733,265524,415365,343917,293127,343669,353790,374952,339588,283813,300266,338282,350293,383882,370251,352798,311849,244945,365480,362090,371451,349224,258693,358512,333979,234445,343809,289596,241371,353165,394583,386590,336337,327360,414573,414986,334395,331612,319509,296789,309087,302751,313932,333438,349262,306776,360651,261230,355685,419275,421460,334571,327335,339377,301919,282738,277959,367717,325758,282421,359156,269070,482166
services,rural,Goudomp,419571,393908,289025,416152,351097,196053,237190,491028,311735,400026,322501,317716,313056,398107,375807,284997,274507,305485,289889,417057,203326,337381,372816,595446,444424,275356,259779,282388,331201,441280,270001,322599,375329,304300,234995,320337,251095,326611,372817,806338,328991,403350,324725,441909,389487,227626,485883,380613,327170,288327,375425,308059,324444,179386,503901,262328,244376,299897,313673,405375,327730,295968,431329,301230,344467,457612,357471,573066,308466,563774,354005,356073,334039,444882,405943,469487,423824,318951,503801,273548,325441,356829,463057,347308,263688,417306,310707,313832,338072,293694,260692,296207,397969,395770,297260,253512,489474,468821,338439,305036
services,rural,Guinguineo,482154,366578,335049,541986,451739,360034,329117,465204,306695,297648,317192,406357,282299,391588,416133,568873,343048,465007,298905,462273,371033,355352,302216,458043,412531,420032,308613,410353,294425,339091,303648,338493,306228,377154,387725,211658,357664,314789,345367,578703,604157,301586,228464,520955,383908,245295,398472,374974,419479,398164,314264,336828,442688,347982,305163,539387,284714,317431,313686,302785,500356,283414,465213,461369,414452,336577,231324,442841,330117,354742,313058,312851,478315,207753,444590,613180,202011,286600,346788,410984,338601,322934,307580,453205,313097,299683,293457,263391,355656,314501,225795,317338,481541,780958,260587,481680,301781,362135,311137,370642
services,rural,Kaffrine,397190,268107,258088,331381,179028,265618,262898,282674,294949,332169,381251,300369,236408,275595,310532,375297,296853,388071,207811,292443,283076,295803,344773,239162,329580,347110,346276,240577,337633,310338,336926,303266,236390,384567,197203,276345,350169,268367,367509,240996,301763,280739,202209,295041,240770,323745,339461,262036,267165,316796,340280,168125,294814,220755,284531,282627,252399,232054,319962,372881,332297,206172,178606,359552,278183,297665,270057,260571,204630,252903,373327,299581,350042,302849,316088,226943,318177,252225,281101,239123,328267,285908,285597,279028,270464,208191,209344,280510,285770,274330,338367,258628,364482,191059,303125,226211,255559,256642,257169,389496
services,rural,Kanel,389383,383694,320364,316848,297901,364213,348867,292894,236566,354507,244839,221189,218206,256508,316786,261267,150230,263578,261039,591662,374082,260157,290086,179638,388429,289333,290897,161096,273735,255378,294144,259766,350159,201171,268493,271309,183882,306319,277393,238554,442752,262698,232908,330768,273869,293198,270212,254470,273240,398696,255839,223220,390759,461300,282640,312114,167890,214426,392683,269349,235864,273678,290067,284819,326551,198060,299535,333769,214800,197413,295158,341182,234182,272247,260000,182975,312600,333114,381182,264787,308081,392060,396538,227785,283806,323540,181907,324479,342666,127415,343819,279376,257183,419799,300990,346388,269828,323471,171267,300191
services,rural,Kaolack,396281,398816,401615,418720,423819,413844,418076,407381,353637,307998,479100,534042,381208,410640,312641,375312,388739,376639,344624,453506,565587,372690,398787,347266,345549,300046,420683,402820,354898,346555,373182,370301,423719,394319,391416,445226,458213,499234,427433,324538,468199,367289,350177,340251,450251,329189,474135,363944,404723,272300,423946,473190,516328,534792,300339,426586,388352,362319,483247,373780,406539,454950,334653,431615,375785,359377,421472,345749,334377,314897,345789,438066,431952,360390,475127,354921,424215,402332,334923,351988,394710,344484,388955,375315,436015,532555,348872,484094,402930,366712,451747,380661,429632,358342,421954,307631,339564,428878,487358,413473
services,rural,Kebemer,560923,303655,405289,405730,315390,415407,468073,413818,262898,298074,223091,328461,315901,422477,429560,352304,262672,327083,266167,352518,310192,319641,291319,325547,294923,277370,274519,292046,356798,312095,312014,290359,360878,515567,386686,301320,524524,371225,329562,428682,478592,337799,429006,393891,286151,293114,291267,412218,432783,268144,398455,392989,270546,314710,545132,275894,281904,390788,290247,402463,477289,378491,364283,228505,390792,194709,306878,189438,408315,439234,291879,349506,375898,342302,331421,279755,338171,305874,309463,288119,288786,450000,256227,324406,291941,423114,324485,408223,320369,254874,341923,365950,358302,256027,279234,391100,362968,421753,417437,492691
services,rural,Kedougou,466614,319166,320111,327283,388285,320366,357358,410043,417023,421841,429225,310477,378885,310363,390999,502357,423878,360557,308907,244525,382415,359750,297112,359037,397933,438362,323927,314311,329570,326107,313530,274345,360138,395088,462503,342714,399989,479105,301777,252919,264631,300847,498484,430957,447082,414375,367294,499710,326087,323043,385746,388595,339202,419925,329786,501440,378573,338852,375770,309818,304448,379842,350415,436078,382416,317944,371265,319464,441428,493815,234354,326267,340309,332706,447949,374695,640412,383930,418602,478772,391703,406966,427696,451069,289684,378004,409731,303175,344943,357148,402989,371071,366609,295099,298733,316613,435877,306732,335260,606320
services,rural,Kolda,301063,341744,289382,250835,390062,226008,242217,372774,316899,455057,286067,316796,331399,359472,271396,431889,260334,314476,304782,453030,292354,262270,249201,350971,346038,369341,340252,261367,391658,310878,374850,211739,276945,282199,340761,398091,263103,280308,307538,321580,276879,315211,256598,306484,230794,252527,272387,188579,499047,317546,287140,309874,315372,290005,236446,291319,341705,364362,256817,348066,302239,316564,171505,248050,316145,416072,370082,285867,234645,247040,288754,358975,359671,350132,321411,330669,294989,354019,314543,299519,222944,352250,355726,333801,292063,443131,325442,354551,336169,366342,318932,376541,352183,374302,302575,325011,361316,339723,225731,302985
services,rural,Koungheul,228580,284988,199055,280445,361816,236357,341289,393693,295344,321415,194250,346244,261281,294507,318156,269727,385564,259075,523251,279622,283885,310568,367665,424734,330177,344359,340016,212850,326504,390467,241103,284757,367610,264193,205527,267152,218004,365189,360527,367030,309374,251663,265421,286089,211349,264137,267448,428284,307350,170627,188899,184648,214891,196877,246107,344269,351042,348840,286170,133864,394270,289046,296033,364184,248923,320304,278193,264464,302342,472546,316821,237889,257749,303706,284006,296344,370272,298606,254616,355185,317638,388859,209197,378796,280904,368092,292836,320057,321626,455803,356503,305324,316331,401725,343738,445588,221940,258161,168491,267780
services,rural,Koupentoum,348796,378842,328809,268244,445943,315525,366580,129829,263491,351158,283085,335122,347452,298461,417105,236446,310182,364332,441991,340483,317204,316900,284741,338296,278129,350733,228692,283657,281126,248838,295163,363632,424128,275133,199740,330485,403672,307231,361263,356511,352286,320908,378094,343065,242628,345927,295093,297425,282090,254716,480177,316649,280934,372371,289601,366675,263879,248020,249225,390016,324909,260223,300804,208054,313311,237592,332138,334809,470701,398103,372427,372652,256936,325870,284663,248511,247982,248576,429917,273857,319359,257665,289659,271338,324360,302424,314303,571343,465529,322273,296247,399064,188733,299722,275920,415456,292062,221829,246918,338960
services,rural,Linguere,301674,268023,264564,408419,392001,274949,377253,267266,205571,423932,269066,206006,314986,330791,294979,421409,368088,445181,337220,353134,308475,193963,363534,233412,267112,351324,276130,334577,277695,288692,306280,330104,234788,331643,244350,314953,322876,255711,207011,382969,256207,301855,238111,254944,322131,215995,224602,324283,391013,299086,305587,326442,351559,244724,346654,221541,370416,359874,366323,298998,228470,303284,201459,291347,327239,294919,390045,270159,317042,241734,361812,345843,267047,291722,347815,316899,268817,305363,265655,268305,273886,222332,198159,186383,295729,328663,296284,413357,211965,251377,275574,276392,289592,293412,252538,238844,329624,296471,339107,256180
services,rural,Louga,330962,327984,389756,314331,365588,322998,359665,329592,411347,374934,412845,306865,496169,375721,350052,403211,415070,245821,421366,403291,266844,329696,338456,370246,462473,481161,365530,426768,410727,373811,400860,455011,476955,334356,325828,299393,338917,456448,432575,327911,272292,510071,405679,389307,408300,401872,359565,359140,381423,311070,403044,354232,352285,434779,375165,450599,362408,252898,391245,413926,394110,501371,390910,376298,396850,300792,456154,459184,448254,454976,353215,261512,350666,321283,345270,380847,380954,376627,361046,285614,498607,434569,343064,274413,337269,393759,403202,300385,358002,386447,273728,472123,455372,361445,558561,385873,388993,448972,451106,378294
services,rural,M.backe,248088,257380,256267,264350,219088,229203,243699,287805,325632,281058,231458,240787,310456,227297,242146,267947,192410,296295,294187,247096,242893,252777,279703,262942,207978,235201,204370,181848,245299,265516,208777,189574,249431,254595,275633,230660,256652,243542,231321,216542,233710,223233,217331,249917,259007,244344,292133,243892,282583,258862,222883,265337,282811,214921,254766,320470,245667,317345,242532,261893,215108,242137,212557,234371,172865,222279,240483,278235,255321,229420,207551,245351,265444,258198,202149,267072,237938,215203,241776,223108,248544,265963,204645,220048,244361,264463,337038,279168,297297,268953,196030,246506,248246,270285,196118,216311,324872,281720,298952,268239
services,rural,M.bour,466111,360917,394183,381307,418532,394370,378473,416631,420774,431310,650326,343594,402348,483081,428667,415373,365560,386810,449806,385632,346094,447432,437417,461969,387819,381000,461967,450041,457070,556574,373662,373458,417385,385902,369205,418963,290350,362614,506706,404303,376559,367292,380314,428857,403143,320997,348690,482058,401512,378764,381323,441972,339218,532796,470114,353671,480476,404905,345054,344685,458893,427070,427430,295458,507607,486022,361224,419676,393330,357890,394148,349435,550796,417040,460512,316680,443886,399400,549397,440954,306941,436719,390150,418465,312678,357705,375830,431971,345222,332437,426567,533587,461272,376034,466850,321090,397033,475961,334157,411188
services,rural,Malem.Hoddar,287473,234451,313969,334969,426041,408705,378197,291374,424981,349372,508220,356333,471015,427989,268057,227154,390315,244950,363363,369646,263457,290669,539317,287986,327934,336392,359984,472698,372373,381678,395979,283064,340670,350109,255391,327958,274728,419357,411984,263084,272747,259865,376926,390343,332840,328696,317672,288334,463235,297469,359459,352651,361577,406332,369234,365046,345266,290211,300454,597452,224887,308080,496563,364143,414687,281098,200025,460586,346765,373920,245594,365747,301702,519100,310878,486583,322639,384170,392102,342443,424960,492222,250649,391767,280640,284978,535913,294094,344584,310686,261529,182896,314429,432047,523911,279694,303724,288810,253793,343241
services,rural,Matam,345135,412122,172978,253646,381936,248435,396383,293476,336348,297541,526517,359115,408200,383545,326335,301620,306826,247305,427912,365146,377773,427360,267449,263126,303877,461024,402602,307083,313323,270135,347426,483443,237417,279941,458690,331479,433783,371402,281490,273588,435989,239499,245345,286051,349433,406242,416369,451146,346167,400714,297593,249976,269045,347667,432873,324533,204820,409806,431760,332361,330674,358984,344106,309089,359407,354429,230168,313221,331743,311613,309519,289531,275831,301190,323890,339340,490199,362546,311588,334390,330549,398545,444502,423160,235150,252030,358186,294758,295641,446190,336627,350278,309035,399557,471100,388485,291845,324124,499067,275716
services,rural,Nioro,267555,223442,270678,298895,238027,347157,279073,298906,287146,292972,261533,193582,276745,270547,292875,266823,244180,187600,278346,340363,241123,199756,220761,303686,307817,373851,341321,239084,332340,264796,252245,210962,243581,376158,191156,229513,209244,270912,337887,299631,303303,279132,295494,261693,218678,326415,365804,405768,253344,300094,280044,244413,278958,217792,237363,260187,333195,267746,219978,248504,278089,277785,244885,334151,295559,295580,307119,289277,253108,317095,388456,248271,292404,296555,266355,277283,311868,286757,276476,220368,260535,280740,262759,326039,291845,292359,221786,273543,322939,312229,288244,316230,297148,272742,304458,287790,253765,336213,281421,259191
services,rural,Oussouye,273997,241044,324778,352075,354706,297646,336542,334655,284048,345020,217279,171352,266889,308799,261952,415254,297443,385877,488044,190072,247332,293656,386705,420321,319161,386951,359672,223842,373740,432346,296983,237966,237573,321873,380063,322466,250979,282795,261164,310274,549874,285477,401020,240925,368579,300956,268221,288699,354271,360133,380968,280819,249092,517251,318454,388395,382269,419980,368053,375788,422465,317526,271239,329540,316050,288845,259984,400092,328261,351935,289904,341455,356251,306986,283400,286238,315133,276271,341101,342771,415832,349294,276858,262587,275562,351842,327371,309117,330456,336420,511517,258893,327694,312804,316945,265192,242365,441415,307807,222223
services,rural,Podor,371225,433346,385701,386848,274827,375898,409037,424229,342936,286203,398885,365256,635780,374219,303537,308968,383402,404426,329516,295423,488969,364485,409542,325837,260787,306287,212893,287774,302851,289691,319852,353252,295187,238622,391260,401675,388074,311151,307346,298259,345938,485158,300102,265321,210665,324226,463790,389121,451351,291281,406665,483864,438797,351138,371409,437612,356951,360718,340894,777313,369977,386845,390064,325304,318648,385662,334139,409083,370736,369508,315759,314027,439075,401151,405293,388546,335077,215154,236960,383883,236185,283786,334645,475713,256049,264572,405503,308761,460489,266114,253921,273217,268211,323519,278585,359646,411280,460976,378962,297374
services,rural,Rufisque,465746,392755,376001,351978,453992,407607,336203,253385,370063,299944,364405,414013,328862,448356,422120,297871,336501,292130,434666,618228,472505,359448,394611,429245,334072,461612,407895,367266,429942,473339,365180,489295,457745,308396,502895,344130,380399,401518,463593,448724,363665,516827,337636,532067,353393,484315,448031,320069,304037,430964,306335,423566,364858,341589,359959,339103,452922,438236,469605,456129,469053,377110,364754,461258,584134,402583,334525,395705,363210,332141,446011,420959,318619,313246,355623,389887,350961,536002,422693,303998,585204,311466,419273,307449,396969,375029,416735,386354,377068,337580,383000,455597,360869,399600,389127,369104,331071,444711,365260,318477
services,rural,Saint.Louis,369321,230246,241988,345091,325643,288751,352342,314283,388800,349220,313410,299403,356673,239119,330559,324364,295410,328342,262121,420947,326895,282326,324742,281568,295545,267647,355273,282971,418020,248820,280432,302971,222546,276775,342437,280586,309752,335282,337951,434698,298189,380843,320715,294726,322480,309610,404538,386889,380306,380573,378979,340310,332908,319140,360923,389943,347271,242334,268509,431874,390142,284326,267414,348716,249256,237106,251413,264925,270685,319832,390629,250010,252510,331264,313820,231188,302007,283104,220893,238916,296078,328951,280414,337448,280212,408678,194851,342805,295039,258887,373657,525119,367687,312392,441635,326759,301452,365436,390251,270675
services,rural,Salemata,384467,344550,235643,296343,343574,323811,289066,257469,234290,276974,170350,250312,276809,270544,226770,167487,247036,381798,231788,304757,215150,294104,236551,438409,205907,325409,233945,240086,312174,241940,290971,320340,243857,222894,331496,327788,362782,97332,254102,312610,253888,324661,355049,286506,322903,307678,399851,254938,291186,220893,337096,264732,206432,321839,329419,279981,267240,434791,432816,309855,169875,318589,248547,373147,292511,275049,163299,442212,248168,304781,320856,232148,331208,328997,290370,329086,355751,273195,212267,421733,282022,306916,378431,271792,380367,375392,277826,228409,397554,242843,359582,214475,275961,426196,178115,276946,373708,251866,351780,386792
services,rural,Saraya,363188,258494,365811,378923,183283,536676,362818,379090,324749,354864,276418,274240,489887,431068,296898,247260,511117,507051,453356,394932,357992,289412,396934,369568,468186,292809,282827,326146,278382,387871,335954,373995,259054,235268,331314,452627,291397,326680,365752,558959,458077,480860,328963,388376,281584,516839,259091,442572,493000,349150,608630,346562,421338,415696,330155,350427,258318,366387,412178,268188,373685,289164,332262,375061,777194,321688,396031,417816,410301,300642,280341,530999,335016,249206,341014,319562,573847,352026,384738,388753,253463,504448,386043,360446,339922,346500,459915,311410,466098,387646,263514,716690,552770,251416,323979,373641,384019,340067,246792,355557
services,rural,Sedhiou,496562,314477,317239,342224,339366,291990,415561,328050,352084,325490,339454,349319,332580,521093,357959,323654,522122,293082,332984,500929,442407,405102,371196,425034,330037,389010,407495,456666,485128,409407,305798,487887,330160,379729,373553,335677,298262,336263,448866,390535,368937,472236,331138,395518,449149,315701,323770,460606,246516,252597,293501,290563,316575,518871,368968,365463,315113,393332,512195,370696,375685,319344,432575,264107,346133,401799,297829,198313,422721,323403,318529,321369,456981,579262,365511,381729,296468,294918,334747,475942,409753,294572,441726,456733,447496,278139,341553,325124,373991,500689,305585,312946,310764,402859,351721,344326,286193,380163,452408,333625
services,rural,Tambacounda,244183,348291,293628,316718,257060,341338,245549,373115,241072,392212,333897,309995,253621,259094,373936,263864,312435,261809,273036,347486,287454,345488,304274,322297,313270,357183,491853,387234,326692,336606,354613,332281,314363,273535,397918,394897,269802,322264,296270,235132,348735,263382,336590,410388,307693,258777,302959,220538,347719,372879,280482,334603,285721,301221,342656,285496,312938,421425,332464,240806,288084,310434,303395,296404,300673,343659,238315,418176,416467,272459,279005,333609,324656,335210,306906,389291,215242,268959,362216,274691,299329,296559,304735,405452,338313,394623,282607,289076,290332,285506,326262,331024,233884,267720,333691,290362,228341,323882,223903,292810
services,rural,Thies,363256,412742,279481,259254,394545,378304,331103,348050,419227,325153,391596,316051,349437,373628,415584,323857,337852,335218,446621,346883,301327,374784,321374,375268,346486,344865,267157,330909,446584,428770,426792,404692,291678,318978,380061,408131,370405,349766,567896,388620,358828,361599,369316,278375,287477,357198,363672,366553,334556,331475,244717,332802,283026,376646,490618,387037,298555,324393,331923,280642,375161,307283,346150,368084,353406,304466,376550,278653,289446,377157,354634,407261,285180,341550,435818,452352,304071,317886,328833,327943,331290,320209,335192,374360,269289,348016,316140,290753,443640,416561,339340,384721,373312,495947,434571,330237,392039,316346,285090,280936
services,rural,Tivaouane,457293,392316,381052,400415,316569,367602,493457,331889,311429,399710,463848,550294,365626,362973,358519,410763,414319,329240,323969,418784,408469,325141,620923,447412,405609,344635,371187,337271,389189,441709,515636,496407,382986,340675,387610,516243,478273,561650,379998,437229,562635,491815,369179,305899,594798,436344,390197,391219,452702,464804,428334,420594,393626,359399,450316,439659,334938,394018,563404,367906,391712,483029,365696,417728,691147,373294,426572,536891,501467,450729,377249,331307,567671,406771,342241,359173,363398,405044,402615,369315,289933,363369,336018,389498,370694,318078,494257,403830,440519,390666,417333,507285,437544,373486,449536,314187,285918,360012,493755,285487
services,rural,Velingara,426362,469647,315339,414876,338685,431983,351701,351050,399535,322207,430567,301411,321594,336823,495726,373145,497738,392845,453521,374545,612739,419764,470041,432513,432422,336472,468136,363813,407468,308276,474538,602559,476306,300515,302094,377912,576515,406743,356008,380754,294572,491183,345926,474171,543881,534162,445285,392890,390723,479267,389838,539714,343049,455695,405278,405978,293337,363939,392048,451221,443781,385365,428609,382648,453755,487538,390578,389306,315385,353923,338329,471013,393499,497587,434172,432010,399912,362444,366012,395952,453983,372476,267731,303530,413747,521155,339019,294482,370695,515726,444980,367571,392590,535519,444962,557357,414244,340609,359401,329968
services,rural,Ziguinchor,398870,320897,265183,326023,327299,387892,404559,326646,348912,348037,273508,315991,278473,325956,380689,374662,349379,257900,349738,249743,436860,212076,320033,368585,323188,325812,350248,356763,319551,271552,455465,449935,385404,358981,534999,292137,351561,368737,363498,242777,426064,321885,325964,366872,345572,336363,286535,203892,317245,329779,354264,318026,224625,367015,457096,314347,304292,345812,268398,368214,354153,412940,333877,430088,341200,317243,310500,338661,281772,281439,226828,281456,330022,318528,316679,362435,307583,342322,403277,383117,393510,274582,375295,295988,315776,357553,240206,384108,397070,326208,288017,367852,323443,382083,324487,248880,262662,339639,355184,331860
services,urban,Bakel,412067,1035362,520237,611319,551680,753373,658978,396801,776177,614993,353848,435072,835154,556865,581471,614351,507510,699356,492264,586161,625652,479339,621283,522410,592655,370004,654761,760067,443968,558917,409109,880807,765008,513252,439216,335714,770570,584500,489112,419080,539727,538148,558600,519559,533701,603984,583968,666427,526377,849635,482053,516639,524374,392661,630798,535462,316307,561424,622929,448788,698023,678547,549178,695315,434265,668865,537347,568260,527855,479933,593716,626534,611013,596284,589688,1108462,716129,392722,725928,741837,494255,548379,551440,504857,504338,477677,564164,660921,871422,631263,487815,356682,1164177,696501,448122,844599,647666,670838,493505,769536
services,urban,Bambey,297953,374977,341963,256309,366094,430742,349162,449278,392770,307790,359962,349879,303089,406164,353979,386874,489975,400988,224371,284150,416986,401126,333394,533726,343261,428985,385026,331282,308452,403572,281726,452705,307391,311959,344278,328416,359985,354343,386741,566135,382216,415106,470159,469878,421885,405467,384737,415634,422042,450254,487075,365475,287204,360319,302019,545212,338204,468661,258101,262925,424389,438237,379155,478460,353552,675246,272394,361860,547754,396685,395157,383295,458434,426359,293972,473637,370859,383789,422205,345769,483558,369309,417759,314577,210361,338148,396088,350568,417654,369512,366408,435437,446998,427842,448570,340529,413845,462188,443642,403776
services,urban,Bignona,230499,412157,226263,492169,475940,427515,419171,348899,492704,519733,543382,435005,377270,437716,379851,370892,373054,425735,445562,320699,560216,425940,385000,412716,486725,298703,440424,430827,406801,367450,364879,261990,354418,404618,355338,707458,395474,356287,429963,645921,491528,390069,486776,490279,427812,382314,369215,651581,389266,359749,480230,270527,437553,369655,450757,472795,333743,412124,488379,764446,480654,482454,468356,414882,451638,451184,324937,430886,341027,351007,492852,448860,378716,329385,564579,443796,399967,307848,291058,363503,467949,533048,490080,359738,464237,352351,285401,626834,693196,382229,395187,492583,450445,232882,429697,408299,345790,488482,392443,399209
services,urban,Bounkiling,392330,333862,359731,857298,602274,512296,515524,452985,457597,408770,444361,661382,372320,752302,307991,307970,586692,581274,555959,465207,497973,471385,711917,558368,534304,510422,474054,580528,644475,407335,560216,488008,525419,489793,363282,586607,331039,854603,414537,449520,589864,469817,642633,428446,516071,596845,522623,407832,353409,275770,644567,639887,434134,465761,691804,393572,626730,357779,834053,706284,703134,422584,380999,365573,581575,578351,685095,576262,565963,449925,708749,487788,437091,481260,691652,481549,396554,371132,364191,408711,567193,488450,646273,571882,425788,641154,840295,652352,481560,538951,531615,576406,495708,529235,494827,782079,298722,618051,401983,477830
services,urban,Dagana,505705,486550,355118,399331,315817,352041,433931,237043,311866,334995,331126,311548,246194,409598,265528,325209,389589,277163,307667,226638,388069,327714,354907,293430,438218,286481,363552,289415,393910,195233,278262,462230,320826,308983,367587,380848,358511,316857,297620,338037,259956,334828,377950,336315,334094,277373,406305,304156,371287,251286,345774,279852,255229,405238,444755,374154,311400,380974,314118,322394,233492,331819,314624,336548,377983,307734,230727,392576,340686,285811,307567,484794,436941,255506,299714,260120,418707,352298,271379,425654,388956,223661,328303,298524,368573,229155,327606,278788,309601,402262,434146,452895,309875,350541,255414,364469,363647,395513,326618,393441
services,urban,Dakar,745615,708185,662724,688016,827278,681812,734610,711173,754736,790376,769904,694059,744956,683762,694539,711488,759415,697194,747230,631904,725951,730931,741166,689007,635122,776622,736681,678745,681998,787919,793932,735547,662219,782532,694710,716062,710418,659316,640532,690823,652923,614181,676011,696698,641663,710880,639580,723474,673527,668026,691832,719857,741669,677968,692465,618595,713851,720968,626919,670780,669383,722340,744192,805148,706583,781338,755190,640338,690984,591075,677706,709988,830361,711183,772384,726925,726089,637735,646093,727123,661188,721045,619882,671010,728853,713131,619637,807469,660620,723899,704214,800075,803416,864459,712842,703446,750617,724471,736671,703637
services,urban,Diourbel,301452,224378,309479,208442,327402,275657,231462,167615,206677,170389,280976,254073,279412,231702,299379,195609,215199,219030,220833,188041,188283,214173,229024,234041,240337,213718,183218,262535,269970,270699,259183,328158,263245,195290,253324,186696,214609,387413,264682,208715,417096,267830,162991,208432,263348,216718,184351,197888,230069,281640,391892,288158,243469,301376,340644,259930,227141,246180,256488,217393,169885,252610,322107,190580,339018,218505,177207,301963,270751,190280,255119,216084,321697,241501,207337,200358,218298,238421,427931,220088,245556,264992,191595,369479,260036,260442,194102,190292,470638,267052,216622,177873,240451,183387,306921,393964,271450,250877,305037,198390
services,urban,Fatick,303319,459180,448158,374456,333555,282214,381896,344630,329248,387102,375900,285797,264601,517985,358225,298401,260580,283533,252502,438142,286291,362284,347244,463442,405004,280088,336610,369772,302509,319656,386924,280150,308380,391195,246931,357503,268931,311197,342726,325856,274743,272348,291429,306356,314523,332054,313780,280837,237256,294625,236215,212819,314406,378005,278586,294486,281082,336206,264540,282612,291143,230266,409726,230794,239532,295316,420712,301404,245579,271158,337829,251082,345958,462446,347860,220857,371920,404995,274005,316537,347006,291434,415531,309635,274175,325190,227876,290637,389211,400030,313197,603326,345883,534395,275619,298766,278902,341302,374257,394618
