HHID,IWTime,SN,Age,Gender,M_Status,Class,S_Name,Occupation,livedOutside,Address,WhenMove,BirthPlace,MoveHereYear,Caste
2610107,0:09,3,21,1,0,12,PII,4,0,0,-1,0,-1,2
2610108,0:07,5,83,1,3,0,0,0,1,0,-1,N68,2074-06,2
2610108,0:07,4,15,0,0,7,PII,4,0,0,-1,0,-1,2
2610108,0:07,1,39,1,1,7,0,5,0,0,-1,0,-1,2
2610108,0:07,2,40,0,1,9,0,2,1,F968,2076-06,F091,2044,2
2610108,0:07,3,18,1,0,12,PII,4,0,0,-1,0,-1,2
2610109,0:10,1,72,1,3,0,0,5,0,0,-1,N62,2025-08,2
2610109,0:10,3,29,1,1,3,0,0,1,N56,-1,N56,2065-11,2
2610109,0:10,2,39,0,1,4,0,5,1,0,-1,0,-1,2
2610109,0:10,4,12,0,0,6,PII,4,0,0,-1,0,-1,2
2610109,0:10,5,25,0,0,6,0,5,1,N78,2074-03,0,-1,2
2610109,0:10,6,20,1,0,12,0,0,0,0,-1,0,-1,2
2610109,0:10,7,16,1,0,10,PII,4,0,0,-1,0,-1,2
2610111,0:05,2,53,1,1,0,0,5,0,0,-1,N64,2045-10,2
2610111,0:05,1,60,0,1,4,0,1,0,0,-1,N62,2045-10,2
2610111,0:05,4,18,1,1,11,PII,4,0,0,-1,N56,2079-01,2
2610111,0:05,3,24,0,1,12,0,2,0,0,-1,0,-1,2
2610118,0:06,3,3,1,0,0,0,0,0,0,-1,0,-1,1
2610118,0:06,4,61,0,3,3,0,5,0,0,-1,N64,2018-08,1
2610118,0:06,1,21,1,1,9,0,6,0,0,-1,N65,2074-11,1
2610118,0:06,2,35,0,1,10,0,3,1,0,-1,0,-1,1
2610119,0:08,4,78,1,3,0,0,5,1,0,-1,N63,2058-02,1
2610119,0:08,6,9,1,0,2,PII,4,0,0,-1,N78,2076-10,1
2610119,0:08,5,46,0,2,7,0,5,1,0,-1,F091,2058-02,1
2610119,0:08,1,21,1,1,8,0,6,0,0,-1,N78,2073-08,1
2610119,0:08,2,30,0,1,9,0,3,1,0,-1,F091,2058-02,1
2610119,0:08,7,33,1,2,9,0,2,1,0,-1,F091,2076-10,1
2610119,0:08,3,3,1,0,NS,PII,4,0,0,-1,0,-1,1
2610123,0:05,3,12,0,0,4,PII,4,0,0,-1,N78,2076-06,3
2610123,0:05,1,36,1,1,5,0,5,0,0,-1,N56,2076-06,3
2610123,0:05,2,39,0,1,9,0,5,0,0,-1,N78,2076-06,3
2610124,0:07,1,39,1,1,0,0,2,0,0,-1,N78,2067-12,3
2610124,0:07,4,12,0,0,5,PII,4,0,0,-1,N78,2067-12,3
2610124,0:07,3,13,0,0,6,PII,4,0,0,-1,N78,2067-12,3
2610124,0:07,2,19,1,0,11,PII,4,0,0,-1,N78,2067-12,3
2611001,0:06,4,8,1,0,2,PII,4,0,0,-1,N62,2073-02,4
2611001,0:06,3,11,1,0,6,PII,4,0,0,-1,N62,2073-02,4
2611001,0:06,1,35,1,1,12,0,5,0,0,-1,N65,2073-02,4
2611001,0:06,2,37,0,1,12,0,5,0,0,-1,N62,2073-02,4
2611001,0:06,5,5,0,0,NS,PII,4,0,0,-1,0,-1,4
2611002,0:06,2,39,1,1,0,0,5,0,0,-1,N78,2070-02,5
2611002,0:06,5,75,0,3,0,0,0,0,0,-1,0,-1,5
2611002,0:06,4,13,0,0,6,PII,4,0,0,-1,0,-1,5
2611002,0:06,1,43,0,1,7,0,2,1,F966,2062-06,0,-1,5
2611002,0:06,3,17,1,0,10,PII,4,0,0,-1,0,-1,5
2611003,0:07,4,10,0,0,4,PII,4,0,0,-1,0,-1,5
2611003,0:07,3,15,0,0,8,PII,4,0,0,-1,0,-1,5
2611003,0:07,2,35,1,1,8,0,1,0,0,-1,N56,2063-11,5
2611003,0:07,1,40,0,1,10,0,5,1,F974,2064-12,0,-1,5
2611004,0:06,5,10,0,0,5,PII,4,0,0,-1,0,-1,5
2611004,0:06,2,51,0,1,7,0,2,1,F974,2059-01,0,-1,5
2611004,0:06,1,44,1,1,8,0,5,0,0,-1,0,-1,5
2611004,0:06,4,20,1,0,12,0,0,0,0,-1,0,-1,5
2611004,0:06,3,23,1,0,12,PII,4,0,0,-1,0,-1,5
2611005,0:07,2,45,1,1,0,0,5,0,0,-1,N56,2044-10,5
2611005,0:07,1,50,0,1,6,0,5,1,F974,2064-02,0,-1,5
2611005,0:07,4,23,1,1,12,PII,4,0,0,-1,N56,2079-02,5
2611005,0:07,3,25,0,1,12,PII,4,0,0,-1,0,-1,5
2611006,0:15,9,72,0,3,0,0,5,0,0,-1,N63,2049-01,1
2611006,0:15,6,34,1,1,6,0,5,0,0,-1,0,-1,1
2611006,0:15,8,14,0,0,7,PII,4,0,0,-1,0,-1,1
2611006,0:15,5,44,0,1,9,0,2,1,F040,2076-11,0,-1,1
2611006,0:15,1,43,1,1,10,0,5,0,0,-1,0,-1,1
2611006,0:15,3,21,1,0,12,PII,4,0,0,-1,0,-1,1
2611006,0:15,2,45,0,1,12,0,2,1,F966,2077-01,0,-1,1
2611006,0:15,7,17,1,0,10,PII,4,0,0,-1,0,-1,1
2611006,0:15,4,20,0,0,10,PII,4,0,0,-1,0,-1,1
2611007,0:09,2,54,1,1,0,0,5,0,0,-1,N62,2075-10,4
2611007,0:09,7,12,0,0,7,PII,4,0,0,-1,N78,2075-10,4
2611007,0:09,3,25,0,1,7,0,2,1,F971,2078-09,N78,2075-10,4
2611007,0:09,4,21,1,1,8,0,0,0,N56,-1,N56,2076-07,4
2611007,0:09,1,60,0,1,8,0,5,1,0,-1,N65,2075-10,4
2611007,0:09,6,30,1,1,9,0,6,0,0,-1,N81,2075-10,4
2611007,0:09,5,35,0,1,10,0,5,1,0,-1,N78,2075-10,4
2611008,0:09,1,46,1,1,0,0,5,0,0,-1,0,-1,3
2611008,0:09,2,51,0,1,8,0,2,1,0,-1,N64,2077-02,3
2611008,0:09,3,20,0,0,10,0,0,0,0,-1,N64,2077-02,3
2611009,0:08,4,16,1,0,10,PII,4,0,N56,-1,N56,2073-12,2
2611009,0:08,1,45,0,1,10,0,1,1,0,-1,N65,2073-12,2
2611009,0:08,3,21,0,0,12,PII,4,0,N56,-1,N56,2073-12,2
2611009,0:08,2,38,1,1,14,0,6,0,N56,-1,N65,2073-12,2
2611010,0:05,2,40,1,1,0,0,5,0,0,-1,N56,2058-01,5
2611010,0:05,1,41,0,1,8,0,5,0,0,-1,0,-1,5
2611010,0:05,4,16,0,0,11,PII,4,0,0,-1,0,-1,5
2611010,0:05,3,18,1,0,12,PII,4,0,0,-1,0,-1,5
2611011,0:06,1,28,1,1,3,0,5,0,0,-1,0,-1,5
2611011,0:06,3,11,0,0,6,PII,4,0,0,-1,0,-1,5
2611011,0:06,2,32,0,1,10,0,3,1,0,-1,0,-1,5
2611011,0:06,4,7,1,0,KG,PII,4,0,0,-1,0,-1,5
2611012,0:05,3,74,1,1,0,0,0,0,0,-1,N63,2018-12,3
2611012,0:05,2,55,1,1,5,0,5,0,0,-1,N78,2044-11,3
2611012,0:05,1,56,0,1,10,0,5,1,0,-1,N56,2036-04,3
2611013,0:07,8,2,1,0,0,0,0,0,0,-1,0,-1,5
2611013,0:07,4,48,1,1,0,0,5,0,0,-1,0,-1,5
2611013,0:07,3,57,0,1,0,0,5,1,0,-1,0,-1,5
2611013,0:07,7,8,1,0,2,PII,4,0,0,-1,0,-1,5
2611013,0:07,1,25,1,1,7,0,5,0,0,-1,N56,2070-01,5
2611013,0:07,5,27,0,1,10,0,2,1,F974,2078-01,0,-1,5
2611013,0:07,6,26,1,1,10,0,5,0,0,-1,N56,2077-08,5
2611013,0:07,2,30,0,1,10,0,2,0,0,-1,0,-1,5
2611014,0:06,4,68,1,3,0,0,5,0,0,-1,N65,2068-02,3
2611014,0:06,3,5,1,0,KG,PII,4,0,0,-1,0,-1,3
2611014,0:06,1,27,1,1,10,0,5,0,0,-1,N61,2073-07,3
2611014,0:06,2,32,0,1,10,0,2,1,F974,2075-06,N65,2068-02,3
2611015,0:07,1,37,1,1,3,0,5,1,0,-1,N79,2068-05,3
2611015,0:07,2,42,0,1,10,0,2,1,F060,2070-12,N79,2068-05,3
2611015,0:07,3,18,0,0,12,PII,4,0,0,-1,N79,2068-05,3
2611016,0:05,4,11,0,0,4,PII,4,0,0,-1,0,-1,1
2611016,0:05,3,13,1,0,7,PII,4,0,0,-1,0,-1,1
2611016,0:05,1,37,1,1,12,0,5,0,0,-1,N56,2062-08,1
2611016,0:05,2,41,0,1,10,0,1,1,0,-1,0,-1,1
2611017,0:05,4,11,0,0,4,PII,4,0,0,-1,0,-1,1
2611017,0:05,1,36,1,1,9,0,5,0,0,-1,N56,2061-01,1
2611017,0:05,3,18,0,0,10,PII,4,0,0,-1,0,-1,1
2611017,0:05,2,41,0,1,10,0,5,0,0,-1,0,-1,1
2611018,0:04,1,68,0,1,0,0,5,0,0,-1,0,-1,5
2611018,0:04,2,59,1,1,1,0,0,0,0,-1,N56,2034-12,5
2611018,0:04,4,10,0,0,2,PII,4,0,0,-1,0,-1,5
2611018,0:04,3,38,0,3,9,0,1,1,0,-1,0,-1,5
2611019,0:04,1,33,1,1,4,0,5,0,0,-1,N78,2074-01,5
2611019,0:04,4,11,0,0,6,PII,4,0,0,-1,0,-1,5
2611019,0:04,3,14,0,0,8,PII,4,0,0,-1,0,-1,5
2611019,0:04,2,45,0,1,10,0,5,0,0,-1,0,-1,5
2611020,0:06,5,3,1,0,PG,PII,4,0,0,-1,0,-1,5
2611020,0:06,4,56,1,1,0,0,6,0,0,-1,0,-1,5
2611020,0:06,3,58,0,1,0,0,5,0,0,-1,0,-1,5
2611020,0:06,2,23,0,1,6,0,2,1,F974,2078-06,0,-1,5
2611020,0:06,1,22,1,1,9,0,6,0,0,-1,N78,2075-07,5
2611021,0:07,3,45,1,1,0,0,5,0,0,-1,N56,2050-08,5
2611021,0:07,2,50,0,1,0,0,5,0,0,-1,0,-1,5
2611021,0:07,4,85,0,3,0,0,0,0,0,-1,N56,2013-10,5
2611021,0:07,6,14,0,0,8,PII,4,0,0,-1,0,-1,5
2611021,0:07,1,33,1,3,8,0,5,0,0,-1,N56,2062-01,5
2611021,0:07,5,21,0,0,10,0,3,0,0,-1,0,-1,5
2611024,0:07,3,11,1,0,5,PII,4,0,0,-1,0,-1,3
2611024,0:07,2,32,1,1,7,0,2,1,F965,2079-01,N56,2063-02,3
2611024,0:07,1,40,0,1,7,0,5,1,0,-1,0,-1,3
2611024,0:07,4,8,0,0,KG,PII,4,0,0,-1,0,-1,3
2611025,0:07,3,11,0,0,5,PII,4,0,0,-1,0,-1,3
2611025,0:07,1,29,1,1,5,0,5,0,0,-1,0,-1,3
2611025,0:07,2,32,0,1,6,0,3,1,0,-1,0,-1,3
2611025,0:07,4,5,1,0,NS,PII,4,0,0,-1,0,-1,3
2611026,0:08,1,40,1,1,1,0,5,0,0,-1,N64,2060-11,3
2611026,0:08,4,16,0,0,7,PII,4,0,0,-1,0,-1,3
2611026,0:08,2,47,0,1,10,0,2,1,F973,2071-09,0,-1,3
2611026,0:08,3,18,0,0,10,PII,4,0,0,-1,0,-1,3
2611027,0:10,1,40,1,1,0,0,5,0,0,-1,N78,2054-11,3
2611027,0:10,2,43,0,1,5,0,2,1,F966,2078-06,0,-1,3
2611027,0:10,3,22,0,0,10,0,3,0,0,-1,0,-1,3
2611027,0:10,5,16,1,0,10,PII,4,0,0,-1,0,-1,3
2611027,0:10,4,17,1,0,10,PII,4,0,0,-1,0,-1,3
2611028,0:07,1,62,1,1,0,0,5,1,0,-1,N62,2031,3
2611028,0:07,2,64,0,1,3,0,5,1,0,-1,N62,2020,3
2611028,0:07,3,24,1,0,10,0,2,1,F974,2076-11,0,-1,3
2611030,0:05,2,59,0,1,0,0,3,1,0,-1,0,-1,3
2611030,0:05,1,51,1,1,1,0,5,0,0,-1,N56,2046-03,3
2611030,0:05,3,21,0,0,8,0,2,1,F971,2078-05,0,-1,3
2611030,0:05,4,17,0,0,10,PII,4,0,0,-1,0,-1,3
2611032,0:07,5,2,0,0,0,0,0,0,0,-1,0,-1,5
2611032,0:07,1,59,0,1,0,0,5,0,0,-1,0,-1,5
2611032,0:07,2,60,1,1,0,0,5,0,0,-1,0,-1,5
2611032,0:07,4,28,1,1,12,0,6,0,0,-1,N56,2076-08,5
2611032,0:07,3,30,0,1,12,0,2,1,F971,2069-05,0,-1,5
2611033,0:03,2,38,1,1,7,0,1,0,0,-1,0,-1,5
2611033,0:03,1,44,0,1,10,0,5,1,0,-1,0,-1,5
2611033,0:03,3,20,0,0,12,PII,4,0,0,-1,0,-1,5
2611033,0:03,4,17,0,0,10,PII,4,0,0,-1,0,-1,5
2611034,0:08,3,69,0,1,3,0,5,0,0,-1,0,-1,5
2611034,0:08,5,13,0,0,6,PII,4,0,0,-1,0,-1,5
2611034,0:08,1,37,1,1,7,0,5,0,0,-1,N56,2072-01,5
2611034,0:08,2,37,0,1,7,0,5,1,0,-1,0,-1,5
2611034,0:08,4,65,1,1,7,0,5,0,0,-1,N56,2030-01,5
2611036,0:06,4,63,1,1,0,0,5,0,0,-1,N62,2035-01,1
2611036,0:06,2,52,1,1,3,0,5,0,0,-1,0,-1,1
2611036,0:06,1,64,0,1,5,0,1,1,0,-1,N62,2020-01,1
2611036,0:06,3,22,0,0,12,PII,4,0,0,-1,0,-1,1
2611037,0:08,2,62,1,1,0,0,5,0,0,-1,0,-1,5
2611037,0:08,5,9,1,0,2,PII,4,0,0,-1,0,-1,5
2611037,0:08,1,65,0,1,7,0,5,0,0,-1,0,-1,5
2611037,0:08,4,30,1,1,8,0,5,0,0,-1,N56,2069-08,5
2611037,0:08,3,37,0,1,8,0,2,1,0,-1,0,-1,5
2611037,0:08,6,4,0,0,NS,PII,4,0,0,-1,0,-1,5
2611038,0:13,8,3,0,0,PG,PII,4,0,0,-1,0,-1,5
2611038,0:13,2,46,1,1,0,0,5,0,0,-1,N56,2051-08,5
2611038,0:13,1,50,0,1,0,0,5,0,0,-1,0,-1,5
2611038,0:13,4,24,1,1,6,0,5,0,0,-1,N78,2074-01,5
2611038,0:13,10,18,1,1,8,0,0,0,0,-1,N56,2077-02,5
2611038,0:13,9,20,0,1,9,0,3,0,0,-1,0,-1,5
2611038,0:13,6,25,0,1,9,0,2,0,0,-1,0,-1,5
2611038,0:13,7,24,1,1,12,0,6,0,0,-1,N56,2074-06,5
2611038,0:13,3,27,0,1,10,0,2,1,F974,2077-12,0,-1,5
2611038,0:13,5,4,0,0,NS,PII,4,0,0,-1,0,-1,5
2611039,0:15,4,1,0,0,0,0,0,0,0,-1,0,-1,5
2611039,0:15,5,60,1,3,0,0,0,0,0,-1,0,-1,5
2611039,0:15,2,32,1,1,8,0,5,0,0,-1,N56,2068-10,5
2611039,0:15,1,36,0,1,8,0,2,0,N44,2063-10,0,-1,5
2611039,0:15,6,25,0,0,9,0,0,0,0,-1,0,-1,5
2611039,0:15,3,4,1,0,NS,PII,4,0,0,-1,0,-1,5
2611040,0:03,1,30,1,0,0,0,5,0,0,-1,0,-1,5
2611040,0:03,2,70,0,3,0,0,5,0,0,-1,0,-1,5
2611041,0:12,1,62,1,1,1,0,5,0,0,-1,N61,2047-03,1
2611041,0:12,2,75,0,1,5,0,5,0,0,-1,N68,2025-02,1
2611041,0:12,5,19,1,0,9,0,5,0,0,-1,N56,2074-02,1
2611041,0:12,4,27,0,0,12,0,0,0,0,-1,0,-1,1
2611041,0:12,3,30,0,0,12,0,2,1,F971,2071-11,0,-1,1
2611042,0:17,3,73,1,3,0,0,0,0,0,-1,N56,2020-10,5
2611042,0:17,5,9,1,0,3,PII,4,0,0,-1,0,-1,5
2611042,0:17,1,36,1,1,8,0,5,0,0,-1,0,-1,5
2611042,0:17,4,17,1,0,9,PII,4,0,0,-1,0,-1,5
2611042,0:17,2,40,0,1,10,0,5,1,0,-1,0,-1,5
2611044,0:09,4,32,1,1,0,0,2,1,N01,2078-08,N01,2070-04,5
2611044,0:09,1,57,1,1,0,0,5,0,0,-1,0,-1,5
2611044,0:09,2,60,0,1,0,0,0,0,0,-1,0,-1,5
2611044,0:09,3,30,0,1,7,0,2,1,F974,2073-10,0,-1,5
2611044,0:09,5,6,1,0,KG,PII,4,0,0,-1,0,-1,5
2611045,0:07,5,26,1,0,0,0,0,0,0,-1,0,-1,5
2611045,0:07,4,29,0,0,0,0,0,0,0,-1,0,-1,5
2611045,0:07,2,63,1,1,0,0,5,0,0,-1,0,-1,5
2611045,0:07,1,65,0,1,0,0,5,0,0,-1,0,-1,5
2611045,0:07,3,10,1,0,4,PII,4,0,0,-1,F091,2070-01,5
2611046,0:04,1,56,1,1,0,0,5,0,0,-1,N56,2038,1
2611046,0:04,2,62,0,1,3,0,5,0,0,-1,N63,2019,1
2611049,0:08,1,60,1,1,0,0,5,0,0,-1,N56,2039-06,5
2611049,0:08,2,61,0,1,0,0,5,0,0,-1,0,-1,5
2611049,0:08,3,92,0,3,0,0,0,0,0,-1,0,-1,5
2611049,0:08,5,24,1,1,9,0,6,0,N56,-1,N56,2072-06,5
2611049,0:08,4,23,0,1,12,0,2,1,F971,2077-07,0,-1,5
2611049,0:08,6,6,1,0,KG,PII,4,0,0,-1,0,-1,5
2611051,0:05,3,14,1,0,7,PII,4,0,0,-1,0,-1,5
2611051,0:05,2,40,0,1,10,0,2,1,F965,2076-12,0,-1,5
2611051,0:05,1,36,1,1,10,0,5,0,0,-1,0,-1,5
2611051,0:05,4,7,1,0,KG,PII,4,0,0,-1,0,-1,5
2611052,0:10,5,60,1,1,0,0,5,0,0,-1,N61,2052-07,1
2611052,0:10,4,65,0,1,0,0,5,0,0,-1,N61,2052-07,1
2611052,0:10,3,11,0,0,4,PII,4,0,0,-1,0,-1,1
2611052,0:10,1,27,1,1,5,0,5,0,0,-1,N56,2067-08,1
2611052,0:10,2,35,0,1,10,0,2,1,F974,2078-06,N61,2052-07,1
2611052,0:10,6,27,0,0,12,0,2,0,N56,-1,N61,2052-07,1
2611053,0:08,3,13,1,0,7,PII,4,0,0,-1,0,-1,5
2611053,0:08,1,40,1,1,7,0,5,0,0,-1,N56,2066-02,5
2611053,0:08,2,45,0,1,8,0,2,1,F974,2070-02,0,-1,5
2611054,0:06,2,39,1,1,0,0,5,0,0,-1,N56,2043-10,5
2611054,0:06,1,50,0,1,7,0,5,1,0,-1,0,-1,5
2611054,0:06,3,25,0,0,10,0,2,1,F974,2075-09,0,-1,5
2611056,0:25,11,4,1,0,0,0,0,0,0,-1,0,-1,1
2611056,0:25,1,61,1,3,0,0,5,1,0,-1,N65,2022-02,1
2611056,0:25,10,9,0,0,3,PII,4,0,0,-1,0,-1,1
2611056,0:25,2,42,0,1,5,0,2,1,F971,2076-09,0,-1,1
2611056,0:25,6,21,1,1,8,0,5,0,0,-1,N56,2071-10,1
2611056,0:25,8,33,0,1,8,0,2,1,F966,2078-08,0,-1,1
2611056,0:25,5,38,0,1,8,0,2,1,F974,2078-01,0,-1,1
2611056,0:25,4,20,0,0,12,0,5,0,0,-1,0,-1,1
2611056,0:25,3,32,1,1,10,0,5,1,N25,2076-07,N25,2075-06,1
2611056,0:25,9,33,1,1,10,0,5,0,0,-1,N65,2068-08,1
2611056,0:25,7,6,1,0,KG,PII,4,0,0,-1,0,-1,1
2611058,0:04,2,58,1,1,0,0,5,0,0,-1,0,-1,3
2611058,0:04,1,59,0,1,8,0,5,1,0,-1,N62,2020-03,3
2611060,0:10,4,53,0,1,0,0,5,0,0,-1,0,-1,3
2611060,0:10,5,54,1,1,0,0,5,0,0,-1,N78,2042-11,3
2611060,0:10,1,26,1,1,7,0,5,0,0,-1,N56,2074-02,3
2611060,0:10,2,26,0,1,7,0,2,0,0,-1,0,-1,3
2611060,0:10,3,4,1,0,NS,PII,4,0,0,-1,0,-1,3
2611061,0:08,4,1,0,0,0,0,0,0,0,-1,0,-1,2
2611061,0:08,2,31,0,1,5,0,1,0,0,-1,N10,2069-11,2
2611061,0:08,3,12,0,0,7,PII,4,0,0,-1,0,-1,2
2611061,0:08,1,29,1,1,9,0,5,0,0,-1,0,-1,2
2611062,0:09,3,43,1,1,0,0,5,0,0,-1,N56,2036-10,5
2611062,0:09,2,56,0,1,5,0,5,0,0,-1,0,-1,5
2611062,0:09,4,14,1,0,8,PII,4,0,0,-1,0,-1,5
2611062,0:09,1,36,0,2,8,0,3,0,0,-1,0,-1,5
2611063,0:17,2,59,1,1,0,0,5,0,0,-1,N56,2037-11,5
2611063,0:17,1,62,0,1,0,0,5,0,0,-1,0,-1,5
2611063,0:17,5,12,1,0,7,PII,4,0,0,-1,0,-1,5
2611063,0:17,8,18,1,1,8,0,5,0,0,-1,N78,2078-08,5
2611063,0:17,7,32,0,1,8,0,2,1,F974,2075-11,0,-1,5
2611063,0:17,4,30,1,1,9,0,5,0,0,-1,0,-1,5
2611063,0:17,3,35,0,1,10,0,5,1,0,-1,0,-1,5
2611063,0:17,9,20,1,0,12,0,5,0,0,-1,0,-1,5
2611063,0:17,6,7,1,0,KG,PII,4,0,0,-1,0,-1,5
2611064,0:07,3,45,1,1,0,0,5,0,0,-1,N56,2072-10,5
2611064,0:07,4,57,1,1,0,0,5,0,0,-1,N56,2040-10,5
2611064,0:07,7,6,0,0,1,PII,4,0,0,-1,0,-1,5
2611064,0:07,2,37,0,1,8,0,2,0,0,-1,0,-1,5
2611064,0:07,1,57,0,1,9,0,5,0,0,-1,0,-1,5
2611064,0:07,5,24,0,0,10,PII,4,0,0,-1,0,-1,5
2611064,0:07,6,29,1,1,12,PII,4,0,0,-1,0,-1,5
2611064,0:07,8,5,0,0,KG,PII,4,0,0,-1,0,-1,5
2611065,0:10,6,45,1,0,0,0,0,0,0,-1,0,-1,5
2611065,0:10,1,57,1,3,0,0,6,0,0,-1,0,-1,5
2611065,0:10,7,10,0,0,4,PII,4,0,0,-1,0,-1,5
2611065,0:10,2,29,0,1,9,0,2,1,0,-1,0,-1,5
2611065,0:10,5,30,1,1,9,0,5,0,0,-1,N78,2079-01,5
2611065,0:10,4,28,1,1,10,0,5,0,0,-1,N56,2068-11,5
2611065,0:10,3,39,0,1,12,0,2,1,F971,2065-10,0,-1,5
2611067,0:07,4,11,0,0,5,PII,4,0,0,-1,0,-1,5
2611067,0:07,1,37,1,1,5,0,5,0,0,-1,N56,2062-08,5
2611067,0:07,2,44,0,1,8,0,2,1,F971,2077-10,0,-1,5
2611067,0:07,3,14,1,0,9,PII,4,0,0,-1,0,-1,5
2611068,0:08,3,72,1,3,0,0,6,0,0,-1,0,-1,5
2611068,0:08,1,36,1,1,6,0,5,0,0,-1,N91,2059-09,5
2611068,0:08,2,46,0,1,7,0,5,1,0,-1,0,-1,5
2611068,0:08,6,20,0,0,8,0,2,0,0,-1,N91,2074-03,5
2611068,0:08,4,18,0,0,11,PII,4,0,0,-1,0,-1,5
2611068,0:08,5,16,0,0,10,PII,4,0,0,-1,0,-1,5
2611069,0:05,1,49,1,1,0,0,5,0,0,-1,0,-1,5
2611069,0:05,2,53,0,1,6,0,5,0,0,-1,0,-1,5
2611069,0:05,3,25,0,1,8,0,2,0,0,-1,0,-1,5
2611069,0:05,4,24,1,1,11,0,5,0,0,-1,N56,2079-08,5
2611069,0:05,5,23,0,0,12,0,5,0,0,-1,0,-1,5
2611070,0:04,1,57,1,3,0,0,5,0,0,-1,N56,2038-10,5
2611071,0:06,3,3,0,0,PG,PII,4,0,0,-1,0,-1,5
2611071,0:06,4,23,0,0,8,0,2,0,0,-1,0,-1,5
2611071,0:06,2,25,0,1,8,0,2,1,F091,2078-12,0,-1,5
2611071,0:06,1,22,1,1,11,0,5,0,0,-1,N55,2075-10,5
2611072,0:06,4,10,0,0,3,PII,4,0,0,-1,0,-1,5
2611072,0:06,1,37,1,1,5,0,5,0,0,-1,N56,2063-02,5
2611072,0:06,3,14,0,0,6,PII,4,0,0,-1,0,-1,5
2611072,0:06,2,40,0,1,7,0,5,1,0,-1,0,-1,5
2611073,0:10,4,51,1,1,0,0,6,0,0,-1,N56,2040-11,5
2611073,0:10,7,11,0,0,4,PII,4,0,0,-1,0,-1,5
2611073,0:10,3,53,0,1,5,0,5,1,0,-1,0,-1,5
2611073,0:10,1,30,1,1,8,0,6,0,0,-1,N56,2066-08,5
2611073,0:10,2,30,0,1,8,0,2,1,0,-1,0,-1,5
2611073,0:10,8,4,1,0,NS,PII,4,0,0,-1,0,-1,5
2611073,0:10,6,26,1,1,14,0,6,0,N56,-1,N64,2075-02,5
2611073,0:10,5,28,0,1,14,0,2,0,0,-1,0,-1,5
2611074,0:09,9,3,1,0,0,0,0,0,N56,-1,N56,2076-11,5
2611074,0:09,2,57,1,1,0,0,5,0,N56,-1,N56,2041-11,5
2611074,0:09,1,59,0,1,0,0,5,0,N56,-1,0,-1,5
2611074,0:09,7,12,0,0,5,PII,4,0,N56,-1,N56,2076-11,5
2611074,0:09,5,35,1,1,8,0,6,0,N56,-1,N56,2067-11,5
2611074,0:09,3,38,0,1,9,0,2,0,N56,-1,N56,2041-11,5
2611074,0:09,6,23,1,1,12,0,6,0,N56,-1,N78,2076-11,5
2611074,0:09,4,25,0,1,10,0,2,0,N56,-1,N56,2055-11,5
2611074,0:09,8,3,0,0,NS,PII,4,0,N56,-1,N56,2076-11,5
2611075,0:03,1,40,0,1,5,0,5,0,0,-1,0,-1,5
2611075,0:03,2,35,1,1,10,0,5,0,0,-1,N78,2072-07,5
2611075,0:03,3,4,1,0,KG,PII,4,0,0,-1,0,-1,5
2611076,0:04,2,60,1,1,0,0,6,0,0,-1,0,-1,5
2611076,0:04,3,25,0,0,12,0,2,1,F971,2075-06,0,-1,5
2611076,0:04,1,73,0,1,10,0,5,0,0,-1,0,-1,5
2611077,0:15,8,3,1,0,0,0,0,0,0,-1,0,-1,1
2611077,0:15,1,28,1,1,0,0,5,0,0,-1,N78,2072-04,1
2611077,0:15,9,1,0,0,0,0,0,0,0,-1,0,-1,1
2611077,0:15,7,7,0,0,2,PII,4,0,0,-1,0,-1,1
2611077,0:15,3,55,1,1,4,0,6,0,0,-1,F091,0,1
2611077,0:15,2,55,0,1,7,0,5,0,0,-1,N61,2048,1
2611077,0:15,4,39,0,1,9,0,2,1,0,-1,0,-1,1
2611077,0:15,6,14,1,0,10,0,4,0,0,-1,0,-1,1
2611077,0:15,5,17,1,0,12,PII,4,1,N01,2078-10,0,-1,1
2611078,0:13,8,1,1,0,0,0,0,0,0,-1,0,-1,1
2611078,0:13,5,51,1,1,0,0,6,0,0,-1,N56,2042-11,1
2611078,0:13,4,59,0,1,3,0,5,0,0,-1,N62,2024-02,1
2611078,0:13,2,32,0,1,9,0,5,1,0,-1,0,-1,1
2611078,0:13,7,20,1,1,10,0,6,0,0,-1,0,-1,1
2611078,0:13,1,28,1,1,10,0,6,0,0,-1,N53,2071-01,1
2611078,0:13,6,29,0,1,10,0,0,1,F966,2078-08,0,-1,1
2611078,0:13,3,7,0,0,KG,PII,4,0,0,-1,0,-1,1
2611080,0:10,2,65,1,1,0,0,6,0,0,-1,N64,2044-11,1
2611080,0:10,1,73,0,1,8,0,5,0,0,-1,N64,2044-11,1
2611080,0:10,4,22,0,0,12,PII,4,0,N01,2074-08,0,-1,1
2611080,0:10,3,30,0,1,12,0,2,0,N01,2070-06,0,-1,1
2611080,0:10,5,23,1,1,10,0,6,0,0,-1,N68,2073-10,1
2611080,0:10,6,5,1,0,KG,PII,4,0,0,-1,0,-1,1
2611081,0:05,4,1,0,0,0,0,0,0,0,-1,0,-1,1
2611081,0:05,3,9,0,0,3,PII,4,0,0,-1,0,-1,1
2611081,0:05,1,29,1,1,12,0,6,0,0,-1,N56,2069-08,1
